file_name,url,inference_transcript,audio_duration,group_id,state,id
STT_AM_AB1685_0042_271718_to_278367,https://monlam-ai-stt.s3.amazonaws.com/STT_AM_AB1685_0042_271718_to_278367.wav,རྟག་གཅིག་དང་ཚང་བ་གནང་ཐུབ་ན། བསྟན་པ་ལ་ཤ་བ་སླབ་པོ་ཕྱིན་ཡོང་ཀྱི་ྱི་འོད་ཀྱི་ྱོས་རྒྱུད་ཆེན་པོ་བཞི་དང་།  ,6.649,1,transcribing,3418427
STT_AM_AB1685_0043_278772_to_286500,https://monlam-ai-stt.s3.amazonaws.com/STT_AM_AB1685_0043_278772_to_286500.wav,ཡང་ཁྲུག་དབོན་གྱི་གོ་ཁྲིལ་ལ་ཆིན་རྣམ་པ་དང་། ལ་བཞིན་སྐུ་ཚབ་གྣམ་པ། ཁམ་བོ་སློབ་གྲྭ་རྣམ་པ་གྱིས་ད་འཛུམས་པའི་ཕྱིན་ཚོགས་ ,7.728,1,transcribing,3418428
STT_AM_AB1685_0044_287007_to_292710,https://monlam-ai-stt.s3.amazonaws.com/STT_AM_AB1685_0044_287007_to_292710.wav,ཐང་བཅས་པའི་དྲི་ཆོད་དུ། འོག་ལ་རྒྱ་ལོ་ཉི་ཤུ་བཏུང་གཅིག་རྒྱད་སམ་བྱས་སོ་ྒྲུག།  ,5.703,1,transcribing,3418429
STT_AM_AB1685_0045_294634_to_299309,https://monlam-ai-stt.s3.amazonaws.com/STT_AM_AB1685_0045_294634_to_299309.wav,ཚིག་གཅ་གཉིས་ཤི་ལོ་ཉིས་ཤུ་གཏོང་ཡོར་གྱི། ྤྱིར་ཟདག་ཟིན་པའི་ཚིགརྗེས་ལ།  ,4.675,1,transcribing,3418430
STT_AM_AB1685_0046_306767_to_310125,https://monlam-ai-stt.s3.amazonaws.com/STT_AM_AB1685_0046_306767_to_310125.wav,ྐུམ་ཁྲོང་བཅུ་བཞི་པ་ཆེན་པོ་མཆོག་ནི། བོས་སྦྱོང་ལྷ་བདེའི་མིར་འདི་ ,3.358,1,transcribing,3418431
STT_AM_AB1685_0047_326039_to_328148,https://monlam-ai-stt.s3.amazonaws.com/STT_AM_AB1685_0047_326039_to_328148.wav,གཏན་འབེལ་ཞི་བ་ཅིག་ཡོང་གྲགས་དམ་།  ,2.109,1,transcribing,3418432
STT_AM_AB1685_0048_330617_to_333273,https://monlam-ai-stt.s3.amazonaws.com/STT_AM_AB1685_0048_330617_to_333273.wav,ྟནན་སི་མ་རིག་དང་བྱིས་པའི་བླ་ན་མེད་པའི་བཀའ་འཁྲིད་དང་།  ,2.656,1,transcribing,3418433
STT_AM_AB1685_0049_340153_to_343513,https://monlam-ai-stt.s3.amazonaws.com/STT_AM_AB1685_0049_340153_to_343513.wav,འོ་ལ་མ་མང་གི་བཀའ་འཚི་བ་གནང་བའི་གང་ཆ་མིད་ལིག་གཅིག་ཧམ་ཤིག་ ,3.36,1,transcribing,3418434
STT_AM_AB1685_0050_347605_to_351554,https://monlam-ai-stt.s3.amazonaws.com/STT_AM_AB1685_0050_347605_to_351554.wav,ཐག་གཅིག་ཏུ་དངོར་རྒུལ་བཤར་རྒྱ་དང་འབྲེལ། མགོན་པོ་རྐང་གི་རྐང་ཁམས་ ,3.949,1,transcribing,3418435
STT_AM_AB1685_0051_354996_to_358132,https://monlam-ai-stt.s3.amazonaws.com/STT_AM_AB1685_0051_354996_to_358132.wav,ྤྱང་དེ་ྱི་སི་ལ་བར། དབུ་མིའ་ཕྱི་སི་ལ་གཉིས་རྒྱག་པ་ཁྲི་ ,3.136,1,transcribing,3418436
STT_AM_AB1685_0052_370074_to_372602,https://monlam-ai-stt.s3.amazonaws.com/STT_AM_AB1685_0052_370074_to_372602.wav,བཙན་ཤོལ་དབུག་མིའི་ཕྱི་འདེན་ལྷན་ཚོགས་ཀྱི་ཁྲིམས་ཡིག་ ,2.528,1,transcribing,3418437
STT_AM_AB1685_0053_379034_to_381466,https://monlam-ai-stt.s3.amazonaws.com/STT_AM_AB1685_0053_379034_to_381466.wav,བཙན་གཞི་བློབོ་མིའ་ཕྱི་བདུན་ལྷན་ཚོགས་ཀྱི་ཁྲིམས་ཡིག་ ,2.432,1,transcribing,3418438
STT_AM_AB1685_0054_411612_to_415409,https://monlam-ai-stt.s3.amazonaws.com/STT_AM_AB1685_0054_411612_to_415409.wav,རྒྱ་དང་སུམ་ྱི་ཚོ་ྒྲིགཤི་ལོ་ཉསྟང་དག་ཞི་པོ་ཞི་ ,3.797,1,transcribing,3418439
STT_AM_AB1685_0055_417349_to_419525,https://monlam-ai-stt.s3.amazonaws.com/STT_AM_AB1685_0055_417349_to_419525.wav,སྟོན་ཚུགས་ན་གཉིས་པ། ཁྲི་ཡིག་གི་འཆར་བཞིན།  ,2.176,1,transcribing,3418440
STT_AM_AB1685_0056_419781_to_422501,https://monlam-ai-stt.s3.amazonaws.com/STT_AM_AB1685_0056_419781_to_422501.wav,ཁྲིམས་ཡི་གེ་འདི་རཙན་གཞི་བློ་བ་མིི་བཅའ་ཁྲིམས་ཀྱིག་བཏོན་ཚིམས།  ,2.72,1,transcribing,3418441
STT_AM_AB1685_0057_435161_to_438041,https://monlam-ai-stt.s3.amazonaws.com/STT_AM_AB1685_0057_435161_to_438041.wav,འོད་གཞུང་ཕྱིར་ལིས་ཁུངས་ཀྱི་ྱ་ཁོང་སུ་གཡོད་པའི་ ,2.88,1,transcribing,3418442
STT_AM_AB1685_0058_438137_to_440953,https://monlam-ai-stt.s3.amazonaws.com/STT_AM_AB1685_0058_438137_to_440953.wav,ཕྱོགས་རྒྱིལ་ཆེན་པོའ་བཞི་དང་། ཡང་གྲོང་དཔོན་གྱིག་ལ་ཁྱབ་ ,2.816,1,transcribing,3418443
STT_AM_AB1685_0059_444754_to_450070,https://monlam-ai-stt.s3.amazonaws.com/STT_AM_AB1685_0059_444754_to_450070.wav,འགོ་བོ་འཛིགསཀ། ཁྲི་བ་ཡི་གི་འདུ་ཝུ་ལ་མ་མང་བཅོམ་ཐིད་ལྷན་ཚོགས་ཀྱི་ཏན་བབ་ཞིས་དེ།  ,5.316,1,transcribing,3418444
STT_AM_AB1685_0060_450289_to_452500,https://monlam-ai-stt.s3.amazonaws.com/STT_AM_AB1685_0060_450289_to_452500.wav,གོང་ས་སྤྱབས་གོན་ཆི་པི་བི།  ,2.211,1,transcribing,3418445
STT_AM_AB1685_0061_453681_to_456938,https://monlam-ai-stt.s3.amazonaws.com/STT_AM_AB1685_0061_453681_to_456938.wav,ཕྱོགས་ཆེན། རྩན་ཉིས་ནི་འགུ་འཛུགས་བཤད་རྒྱན།  ,3.257,1,transcribing,3418446
STT_AM_AB1685_0062_458744_to_461697,https://monlam-ai-stt.s3.amazonaws.com/STT_AM_AB1685_0062_458744_to_461697.wav,གླིད་བ་གཉིས་པ། ཕྱི་དོན་ལྷན་ཚོགས་བྱད་ག་སྒྲིག་ག་འཛིན་གི་ ,2.953,1,transcribing,3418447
STT_AM_AB1685_0063_463266_to_469814,https://monlam-ai-stt.s3.amazonaws.com/STT_AM_AB1685_0063_463266_to_469814.wav,སྟོན་ཚུ་ནར་ལྔ་པ། ཕྱིག་དོན་ལྷན་ཚོགས་འོ་ྱི་ཆོ་རྒྱད་ཆེན་པོ་བཞི་དུང་། ཡོང་ཁྲུ་ནུ་བན་ྱི་བའི་ཆིབས་ཕྱོག་ཀྱི་ཤར་བ་ ,6.548,1,transcribing,3418448
STT_AM_AB1685_0064_472986_to_478521,https://monlam-ai-stt.s3.amazonaws.com/STT_AM_AB1685_0064_472986_to_478521.wav,སྟངས་འཛིན་དང་། སྒྲིག་བཞ་གཏན་འབེབས་ཞེས་པའི་ཆི་ྟོན་ལྷན་ཚོགས་ཤིག་དགས་པ་ཡིན། སྟོན་འཚིན་སཀྲིག་པ།  ,5.535,1,transcribing,3418449
STT_AM_AB1685_0065_478960_to_486570,https://monlam-ai-stt.s3.amazonaws.com/STT_AM_AB1685_0065_478960_to_486570.wav,ཆོས་རྒྱུལ་ལྷན་ཚོགས་ཀྱིས་སྒྲུབ་ཆེ། རྩ་ན་ཤི་ལོ་བོ་མིའི་སྤྱི་མཐོན་ལྷན་ཚོགས་ཀྱིས་བསྒྲུབ་ཆེ། ཤམ་སིལ་དཀའ། ༧གོང་ས་སྐྱབས་མགོན་ཆེཡིན་པའི་ ,7.61,1,transcribing,3418450
STT_AM_AB1685_0066_489405_to_492359,https://monlam-ai-stt.s3.amazonaws.com/STT_AM_AB1685_0066_489405_to_492359.wav,ཁ་འོད་གྱི་ཆུ་རྒྱད་ཆེན་པོ་གཞི་དང་། ཡང་གྲོང་འོན་གྱི་ ,2.954,1,transcribing,3418451
STT_AM_AB1685_0067_495075_to_500762,https://monlam-ai-stt.s3.amazonaws.com/STT_AM_AB1685_0067_495075_to_500762.wav,གནང་པ་ཨམ། དེ་ྟག་གི་གི་དམིགས་བསལ་འགན་གང་སཀར་བའི་སྐུ་ཚེབ་གནང་པ། བཀའ་བཙན་ཤུལ།  ,5.687,1,transcribing,3418452
STT_AM_AB1685_0068_503834_to_510482,https://monlam-ai-stt.s3.amazonaws.com/STT_AM_AB1685_0068_503834_to_510482.wav,དོན་ཚི་ནུབ་དུ་པ། ཚོགས་མེི་འདིཡིན། འོད་ཀཅིའ་ཆོར་རྒྱུད་ཆེན་པོ་གཞི་དང་ཡོང་གྲོང་བོན་གྱི་འོད་པ་འཁྲིལ་རྣམས།  ,6.648,1,transcribing,3418453
STT_AM_AB1685_0069_511495_to_514870,https://monlam-ai-stt.s3.amazonaws.com/STT_AM_AB1685_0069_511495_to_514870.wav,རྗེས་སུ་ལ་རང་གི་ཆུར་རྒྱེད་ཀྱི་དབ་ཁྲིད་ཀྱིས་ཛ་གན་རི་བའི་ ,3.375,1,transcribing,3418454
STT_AM_AB1685_0070_515157_to_519105,https://monlam-ai-stt.s3.amazonaws.com/STT_AM_AB1685_0070_515157_to_519105.wav,རང་ཕྱི་མཐུན་ལྷན་ཚོགས་ཀྱི་སྟན་རྒཇ་ཚོགས་མ་ཡིན།  ,3.948,1,transcribing,3418455
STT_AM_AB1685_0071_519949_to_527256,https://monlam-ai-stt.s3.amazonaws.com/STT_AM_AB1685_0071_519949_to_527256.wav,འོད་ཀཅིའ་ཆུར་རྒྱི་ཆེན་པོ་གཞི་དང་ཡང་གྲོང་ཝོན་ྱིས་བའི་འོ་ཁྲིལ་ངོ་མ་ཚོགས་ཕེབས་མ་ཐུབ་སྐིབ་དམིགས་བསལ་འགན་ཁང་ ,7.307,1,transcribing,3418456
STT_AM_AB1685_0072_529180_to_531390,https://monlam-ai-stt.s3.amazonaws.com/STT_AM_AB1685_0072_529180_to_531390.wav,སྟོང་མང་ཆོག་པ་དང་། དི་ཏག་ ,2.21,1,transcribing,3418457
STT_AM_AB1685_0073_533955_to_537263,https://monlam-ai-stt.s3.amazonaws.com/STT_AM_AB1685_0073_533955_to_537263.wav,ཚོགས་དབྱིམས་རྣམས་ཡང་ན་ཚོགས་ཐིག་གཅིག་གི་ཕྱག་ཁིས་ ,3.308,1,transcribing,3418458
STT_AM_AB1685_0074_541819_to_544941,https://monlam-ai-stt.s3.amazonaws.com/STT_AM_AB1685_0074_541819_to_544941.wav,ཚོགས་དེ་རི་རི་ཞིན་ག་ཀང་ཀ་རི་བའི་སྐའ་ཚབ།  ,3.122,1,transcribing,3418459
STT_AM_AB1685_0075_545025_to_547827,https://monlam-ai-stt.s3.amazonaws.com/STT_AM_AB1685_0075_545025_to_547827.wav,གསར་ཀོད་གིས་པ་དང་། གང་ཟག་གཅིག་ལ་ཡང་ཡང་།  ,2.802,1,transcribing,3418460
STT_AM_AB1685_0076_551033_to_554594,https://monlam-ai-stt.s3.amazonaws.com/STT_AM_AB1685_0076_551033_to_554594.wav,གོང་ས་མཆོ་གོ་མཐའ་ཀྱིད་ཚོགས་མ་བླུག་གསུམ་རི་ཨེ་ནས།  ,3.561,1,transcribing,3418461
STT_AM_AB1685_0077_556990_to_560044,https://monlam-ai-stt.s3.amazonaws.com/STT_AM_AB1685_0077_556990_to_560044.wav,ཕི་ྱི་དང་། ཅ་ཏུ་ཐེ་ཀི་ཡག་གནང་བར་དག་བྱ་མིལ།  ,3.054,1,transcribing,3418462
STT_AM_AB1685_0078_568820_to_572052,https://monlam-ai-stt.s3.amazonaws.com/STT_AM_AB1685_0078_568820_to_572052.wav,ྤྱིའ་ཆུར་རྒྱུལ་ཆེན་པོ་ཞིག་དང་། ཡང་གྲོང་བུན་ྱི་བའི་སྐ་ཁྲིན་རྣམས་ ,3.232,1,transcribing,3418463
STT_AM_AB1685_0079_572532_to_575156,https://monlam-ai-stt.s3.amazonaws.com/STT_AM_AB1685_0079_572532_to_575156.wav,རིས་མིད་ཀྱི་ྱི་དུན་ལྷན་ཚོགས་ཀྱི་ཚོགས་གཙུ་དང་།  ,2.624,1,transcribing,3418464
STT_AM_AB1685_0080_576660_to_581204,https://monlam-ai-stt.s3.amazonaws.com/STT_AM_AB1685_0080_576660_to_581204.wav,དེ་ཡང་ཏིན་ལུག་གསུམ་རང་གྣང་རྗེས་དང་། སྔར་རྗེས་ཀྱི་སྐོ་རིམ་ ,4.544,1,transcribing,3418465
STT_AM_AB1685_0081_581556_to_583956,https://monlam-ai-stt.s3.amazonaws.com/STT_AM_AB1685_0081_581556_to_583956.wav,སན་དྲིག་གཅིག་ལམ་ནི་ཐག་གཅོད་ལ་བཞག་རྒྱུ།  ,2.4,1,transcribing,3418466
STT_AM_AB1685_0082_586724_to_591044,https://monlam-ai-stt.s3.amazonaws.com/STT_AM_AB1685_0082_586724_to_591044.wav,ཕེབས་མ་ཐོབ་སྐབས་ཚོགས་ཆེན་གྱི་ཚོགས་འདི་གཙོ་གཞི་ྱེན་བ་གནང་བྱས།  ,4.32,1,transcribing,3418467
STT_AM_AB1685_0083_593220_to_598924,https://monlam-ai-stt.s3.amazonaws.com/STT_AM_AB1685_0083_593220_to_598924.wav,ས་ཨང་ཚོགས་ཕབ་མ་ཐུབ་སྐབས་འོད་ཀྱི་ཆུ་རྒྱལ་ཆེན་པོ་གཞི་དང་ཡང་གྲོང་བོན་གྱི་བགོ་འཁྲིལ།  ,5.704,1,transcribing,3418468
STT_AM_AB1685_0084_599937_to_604257,https://monlam-ai-stt.s3.amazonaws.com/STT_AM_AB1685_0084_599937_to_604257.wav,དགོངས་ན་ཀྲིས་པ་སུ་ཡིན་གཞི་ཚོགས་གཙུགས་གནང་བྱིས།  ,4.32,1,transcribing,3418469
STT_AM_AB1685_0085_604527_to_608762,https://monlam-ai-stt.s3.amazonaws.com/STT_AM_AB1685_0085_604527_to_608762.wav,འོ་གཅི་ཆོ་རྒྱད་ཆེན་པོ་ཞ་དང་ཡང་གྲོང་ཝོན་གྱི་འོ་ྲི་ས་ཨང་།  ,4.235,1,transcribing,3418470
STT_AM_AB1685_0086_610770_to_612978,https://monlam-ai-stt.s3.amazonaws.com/STT_AM_AB1685_0086_610770_to_612978.wav,ཚོགས་ཕེབས་མ་ཐེབས་པུར་སྐ་ཚིབ་ཤང་པ།  ,2.208,1,transcribing,3418471
STT_AM_AB1685_0087_623950_to_628641,https://monlam-ai-stt.s3.amazonaws.com/STT_AM_AB1685_0087_623950_to_628641.wav,ྱི་ྟུན་ལྷན་ཚོགས་ྱས་རྗི་ལི་ཞིག་དགས་པའི་གྲུབ་ཆ། ཤམ་སིལ།  ,4.691,1,transcribing,3418472
STT_AM_AB1685_0088_629181_to_634784,https://monlam-ai-stt.s3.amazonaws.com/STT_AM_AB1685_0088_629181_to_634784.wav,འོ་ཅི་ཆུར་རྒྱ་ཆེན་པོ་གཞི་དང་བཡང་གྲོང་འོ་ིན་ཅི་གོ་ཁྲི་ལ་ནང་པི་ཀ་ཚི་བ་རི།  ,5.603,1,transcribing,3418473
STT_AM_AB1685_0089_635172_to_637197,https://monlam-ai-stt.s3.amazonaws.com/STT_AM_AB1685_0089_635172_to_637197.wav,བཙན་ཤོལ་བོ་བཞུང་གི་ཆིས་རིག་སྐབས་ལ།  ,2.025,1,transcribing,3418474
STT_AM_AB1685_0090_639340_to_641550,https://monlam-ai-stt.s3.amazonaws.com/STT_AM_AB1685_0090_639340_to_641550.wav,གཏོན་ཚིམས་བྱེད་པ་རྗེ་འདུས་ྱི་ལིིན།  ,2.21,1,transcribing,3418475
STT_AM_AB1685_0091_642122_to_645514,https://monlam-ai-stt.s3.amazonaws.com/STT_AM_AB1685_0091_642122_to_645514.wav,འོད་ཀྱིས་ཆུར་གྱི་ཆེན་པོ་གཞི་དང་། ཡང་ཁྲོམ་འོན་གྱིས་དབོ་འཁྲིད་གནང་བའི་ ,3.392,1,transcribing,3418476
STT_AM_AB1685_0092_654173_to_658544,https://monlam-ai-stt.s3.amazonaws.com/STT_AM_AB1685_0092_654173_to_658544.wav,ྗི་མིན་འགྲུ་ས་ཅ་ཏབ་ཀིད་ཞག་གནང་བར་དགག་བྱ་མེ།  ,4.371,1,transcribing,3418477
STT_AM_AB1685_0093_663066_to_666171,https://monlam-ai-stt.s3.amazonaws.com/STT_AM_AB1685_0093_663066_to_666171.wav,ལི་བོ་སུན་པ་ཕྱི་བཐུན་ལྷ་ཚོགས་ཅིན་ཚོགས་འདུ་ ,3.105,1,transcribing,3418478
STT_AM_AB1685_0094_671790_to_678743,https://monlam-ai-stt.s3.amazonaws.com/STT_AM_AB1685_0094_671790_to_678743.wav,ཕྱི་མྟུན་ལྷན་ཚོགས་ཀྱི་བྱར་ཞིན་ཚོགས་འདི་ལོག་རི་ནང་ཐང་རེས་ངེས་པར་དུ། ཚོགས་རྒད་ཁིང་། ཚོགས་འདུ་སྔར་རྒྱི་བར་ ,6.953,1,transcribing,3418479
STT_AM_AB1685_0095_680633_to_684413,https://monlam-ai-stt.s3.amazonaws.com/STT_AM_AB1685_0095_680633_to_684413.wav,པྱེད་ཀ་ཉི་ལི་མར་གི་ལོ་བར་གིས་ཚོགས་འདུ་སོ་སི་འགོ་འཛིགས།  ,3.78,1,transcribing,3418480
STT_AM_AB1685_0096_686151_to_692547,https://monlam-ai-stt.s3.amazonaws.com/STT_AM_AB1685_0096_686151_to_692547.wav,ཚོགས་ཚིག་གྱི་ཟླ་བ་སེམས་ཀྱི་སྔོན་ཚོགས། ཚིག་དང་། ཚོགས་དབྱལ། ཚོགས་འདིའ་སྙན་བཀྲངས།  ,6.396,1,transcribing,3418481
STT_AM_AB1685_0097_692580_to_694859,https://monlam-ai-stt.s3.amazonaws.com/STT_AM_AB1685_0097_692580_to_694859.wav,བྲི་བྱེད་རྗེསལ་ཅི་ཁོ་པི།  ,2.279,1,transcribing,3418482
STT_AM_AB1685_0098_695618_to_702975,https://monlam-ai-stt.s3.amazonaws.com/STT_AM_AB1685_0098_695618_to_702975.wav,ཚོགས་མྟ་ཚོགས་ཐི་གཡོངས་ལ། ཆི་ཏོ་ན་ཅིན་ལི་ནི་སྟོན་གི་སྟོན་ཚིམ་བཅག་གཉིས་པ། དམིག་སུལ་ཚོགས་འདུ་ ,7.357,1,transcribing,3418483
STT_AM_AB1685_0099_703684_to_709219,https://monlam-ai-stt.s3.amazonaws.com/STT_AM_AB1685_0099_703684_to_709219.wav,ལིས་དོན་ཀ་ཆི་དམིག་བསལ་ཚོགས་འདུ་དི་ཀོང་ཤ་གི་གཞུང་སི་ཆོས་རྒྱལ།  ,5.535,1,transcribing,3418484
STT_AM_AB1685_0100_718652_to_721404,https://monlam-ai-stt.s3.amazonaws.com/STT_AM_AB1685_0100_718652_to_721404.wav,ཆི་དོན་ལྷན་ཚོགས་ཀྱིག་ཚོགས་མ་སྲིད་ྐྱང་ག་དམིགས་བསལ།  ,2.752,1,transcribing,3418485
STT_AM_AB1685_0101_723260_to_725500,https://monlam-ai-stt.s3.amazonaws.com/STT_AM_AB1685_0101_723260_to_725500.wav,ཨ་རིའ་དིན་དོ་ནི་ཚོགས་རྩིག་བཀའ་འཁྲིད་དང་།  ,2.24,1,transcribing,3418486
STT_AM_AB1685_0102_736877_to_741855,https://monlam-ai-stt.s3.amazonaws.com/STT_AM_AB1685_0102_736877_to_741855.wav,གཟིག་ས་འོ་ཅི་ཆུར་རྒྱལ་ཆེན་པོའ་གཞི་དང་། ཡང་གྲོང་ཝོན་གྱི་སོ་སི་ཁ་ ,4.978,1,transcribing,3418487
STT_AM_AB1685_0103_746732_to_749095,https://monlam-ai-stt.s3.amazonaws.com/STT_AM_AB1685_0103_746732_to_749095.wav,ཁས་ཁང་། ག་ནས་ཡུལ་ལ་མ་ན་ཁ ,2.363,1,transcribing,3418488
STT_AM_AB1685_0104_752318_to_757583,https://monlam-ai-stt.s3.amazonaws.com/STT_AM_AB1685_0104_752318_to_757583.wav,གདན་གཤིས་ཀྱི་ཕྱིན་ཚོགས་འདུ་བཅར་གུ་ཚོགས་སྐོང་གནང་ཆོག ,5.265,1,transcribing,3418489
STT_AM_AB1685_0105_766194_to_768562,https://monlam-ai-stt.s3.amazonaws.com/STT_AM_AB1685_0105_766194_to_768562.wav,ཕྱི་མྟོན་ལྷན་ཚོགས་ཀྱིས་འགན་ཁང་ཁག་གཤམ་སིལ།  ,2.368,1,transcribing,3418490
STT_AM_AB1685_0106_768882_to_771488,https://monlam-ai-stt.s3.amazonaws.com/STT_AM_AB1685_0106_768882_to_771488.wav,འོད་ཀྱི་ཆོས་ྒྱེ་ཆེན་པོ་གཞི་དང་། ཡང་ཁྲོངས་འོད་ཀྱི་ ,2.606,1,transcribing,3418491
STT_AM_AB1685_0107_771825_to_779622,https://monlam-ai-stt.s3.amazonaws.com/STT_AM_AB1685_0107_771825_to_779622.wav,ལོང་རྟོག་གཅིག་བསྟན་པ་སྔན་མ་ལ་རྒྱུ་འཛིན་ཏང་། ཉན་པ་སོ་ཅིལ་ྟ་རྩ་ཆེ་འདིའི་ཁག་གི་གླང་དོ་ ,7.797,1,transcribing,3418492
STT_AM_AB1685_0108_782204_to_786000,https://monlam-ai-stt.s3.amazonaws.com/STT_AM_AB1685_0108_782204_to_786000.wav,ཁྲ་མ་ཡིག་སུང་རྩི་ཡོང་ཐུབ་པ་སེ། གཟིག་ཏོག ,3.796,1,transcribing,3418493
STT_AM_AB1685_0109_788093_to_792177,https://monlam-ai-stt.s3.amazonaws.com/STT_AM_AB1685_0109_788093_to_792177.wav,ལག་པ་ཐི་སུམ་ཅིན་འཁོར་ལོ་དང་། སྤོང་བ་བསམ་ཐུན་ཅིན་འཁོར་ལོ་གོང་འཕུལ།  ,4.084,1,transcribing,3418494
STT_AM_AB1685_0110_795467_to_798690,https://monlam-ai-stt.s3.amazonaws.com/STT_AM_AB1685_0110_795467_to_798690.wav,འོད་ཅི་ྱུར་རྒྱི་ཆེན་པོ་གཞི་དང་ཡང་གྲོངས་འོད་ྱི་རང་རང་གི་ ,3.223,1,transcribing,3418495
STT_AM_AB1685_0111_801593_to_805440,https://monlam-ai-stt.s3.amazonaws.com/STT_AM_AB1685_0111_801593_to_805440.wav,ཤེས་ཡུལ། མི་སཉམ་གོང་འཕུལ་དང་མཉམ་པ་སོར་གཅིག་ལ་ཡོང་ཐུབ་གནང་རྗེས།  ,3.847,1,transcribing,3418496
STT_AM_AB1685_0112_809609_to_813068,https://monlam-ai-stt.s3.amazonaws.com/STT_AM_AB1685_0112_809609_to_813068.wav,འོ་གཅིག་ཕཆོར་རྒྱལ་ཕྱིན་བ་བཞི་དང་ཡང་ཁྲོང་ཝོན་གྱི་རང་རང་གི་ ,3.459,1,transcribing,3418497
STT_AM_AB1685_0113_813507_to_816359,https://monlam-ai-stt.s3.amazonaws.com/STT_AM_AB1685_0113_813507_to_816359.wav,ངལ་ི་ཤན་ཧ་ཞི་དང་། ཁྱབ་པར་ཧི་ཅིན།  ,2.852,1,transcribing,3418498
STT_AM_AB1685_0114_824181_to_826293,https://monlam-ai-stt.s3.amazonaws.com/STT_AM_AB1685_0114_824181_to_826293.wav,སྙེག་རིག་གནང་ཞོག་ཅིག་ལ་སྟོག་འདམ་ ,2.112,1,transcribing,3418499
STT_AM_AB1685_0115_826709_to_829461,https://monlam-ai-stt.s3.amazonaws.com/STT_AM_AB1685_0115_826709_to_829461.wav,སྟང་འཛི་ནག་ནང་ྱིས། འོ་གཅིག་ཕྱུར་རྒྱལ་ཆེན་བོ་བཞི་དང་།  ,2.752,1,transcribing,3418500
STT_AM_AB1685_0116_829813_to_832501,https://monlam-ai-stt.s3.amazonaws.com/STT_AM_AB1685_0116_829813_to_832501.wav,ཡང་གྲོང་བོན་གྱིས་རང་རྣང་གི་གསོ་བཞིན་དང་འཐེམ་པིུ་ ,2.688,1,transcribing,3418501
STT_AM_AB1685_0117_836322_to_839579,https://monlam-ai-stt.s3.amazonaws.com/STT_AM_AB1685_0117_836322_to_839579.wav,གླང་ཆེར་ཀྲའ་ཤོག་ྱི་སྒྲིག་སོ་གཏན་འབེབ་དང་།  ,3.257,1,transcribing,3418502
STT_AM_AB1685_0118_840017_to_844253,https://monlam-ai-stt.s3.amazonaws.com/STT_AM_AB1685_0118_840017_to_844253.wav,ཏང་ང་རྩི་ནག་ག་ནང་ཆེན། འོད་ཅིག་ཆུར་གཞིལ་ཕྱེན་པ་ཞ་དང་ཡང་གྲོངས་ཝོན་ཅི་སོ་སི་ ,4.236,1,transcribing,3418503
STT_AM_AB1685_0119_844675_to_851644,https://monlam-ai-stt.s3.amazonaws.com/STT_AM_AB1685_0119_844675_to_851644.wav,ཁང་སླབ་དང་། ལི་ནི་ཀོ་ྲི་ཁ་གནང་ཕྱོག་བྱས་སྒྲིག་སུལ་གཏན་འབབས་པ་གནང་རྗེས། འོ་ཅིའ་ཕྱིར་རྒྱིལ་ཆེན་པོ་གཞི་དང་།  ,6.969,1,transcribing,3418504
STT_AM_AB1685_0120_866240_to_869024,https://monlam-ai-stt.s3.amazonaws.com/STT_AM_AB1685_0120_866240_to_869024.wav,ཞི་དང་ྱང་གྲོངས་འོན་གྱི་སོ་སོའི་ཕྱིན་ཚོགས་དང་།  ,2.784,1,transcribing,3418505
STT_AM_AB1685_0121_886491_to_888702,https://monlam-ai-stt.s3.amazonaws.com/STT_AM_AB1685_0121_886491_to_888702.wav,ཆིས་ལིཞན་ཏག་དང་མཉམ་དུ།  ,2.211,1,transcribing,3418506
STT_AM_AB1685_0122_891250_to_894254,https://monlam-ai-stt.s3.amazonaws.com/STT_AM_AB1685_0122_891250_to_894254.wav,སྤྱན་རིག་ྡེ་སི་ྤཅི་ལ་ཕེབས་པའི་ ,3.004,1,transcribing,3418507
STT_AM_AB1685_0123_896464_to_899738,https://monlam-ai-stt.s3.amazonaws.com/STT_AM_AB1685_0123_896464_to_899738.wav,འོ་ཅིག་ཕྱོགས་རྒྱུལ་ཆེན་བོ་བཞི་དང་ཡང་གྲོང་ཝོན་གྱིས་ཕ་སིན།  ,3.274,1,transcribing,3418508
STT_AM_AB1685_0124_903646_to_905790,https://monlam-ai-stt.s3.amazonaws.com/STT_AM_AB1685_0124_903646_to_905790.wav,གཞུང་རིག་གཙོ་པ་ཆིབས་ཕྱོག་སུ་ཤེས་བའི་ ,2.144,1,transcribing,3418509
STT_AM_AB1685_0125_908222_to_911534,https://monlam-ai-stt.s3.amazonaws.com/STT_AM_AB1685_0125_908222_to_911534.wav,འོད་ཅིག་ཆོར་རྒྱིག་ཆེན་པོ་གཞི་དང་ཡང་གྲུངས་འོན་གྱིས་རང་རང་གི་ ,3.312,1,transcribing,3418510
